RpdID,PlanStringID,Subject,DepartmentID,PlanID,SpecialtyCipher
20,1998868,Математический анализ,5,4981,09.03.01
21,1998883,Физика,30,4981,09.03.01
1551,1998930,Подготовка к защите и защита выпускной квалификационной работы,6,4981,09.03.01
179,1999356,Физическая культура и спорт,33,4987,27.03.04
835,1999357,Введение в информационные технологии,1,4987,27.03.04
837,1999376,Математические основы теории систем,1,4987,27.03.04
836,1999398,Инженерия знаний,1,4987,27.03.04
833,1999406,Автоматизированные информационно-управляющие системы,1,4987,27.03.04
834,1999406,Автоматизированные информационно-управляющие системы,1,4987,27.03.04
1720,1999653,Теоретические основы электротехники,29,4991,13.03.02
1712,1999653,Теоретические основы электротехники,29,4991,13.03.02
1660,1999653,Теоретические основы электротехники,29,4991,13.03.02
4871,1999658,Социология,42,4991,13.03.02
4940,1999708,Конфликтология,42,4991,13.03.02
2153,1999711,Микропроцессорные устройства систем управления,23,4991,13.03.02
